time_window_start,time_stamps,label_0nonDF_1DF
2017-05-21 21:19:00,1495401540.0,0
2017-05-21 21:20:00,1495401600.0,0
2017-05-21 21:21:00,1495401660.0,0
2017-05-21 21:22:00,1495401720.0,0
2017-05-21 21:23:00,1495401780.0,0
2017-05-21 21:24:00,1495401840.0,0
2017-05-21 21:25:00,1495401900.0,0
2017-05-21 21:26:00,1495401960.0,0
2017-05-21 21:27:00,1495402020.0,0
2017-05-21 21:28:00,1495402080.0,0
2017-05-21 21:29:00,1495402140.0,0
2017-05-21 21:30:00,1495402200.0,0
2017-05-21 21:31:00,1495402260.0,0
2017-05-21 21:32:00,1495402320.0,0
2017-05-21 21:33:00,1495402380.0,0
2017-05-21 21:34:00,1495402440.0,0
2017-05-21 21:35:00,1495402500.0,0
2017-05-21 21:36:00,1495402560.0,0
2017-05-21 21:37:00,1495402620.0,0
2017-05-21 21:38:00,1495402680.0,0
2017-05-21 21:39:00,1495402740.0,0
2017-05-21 21:40:00,1495402800.0,0
2017-05-21 21:41:00,1495402860.0,0
2017-05-21 21:42:00,1495402920.0,0
2017-05-21 21:43:00,1495402980.0,0
2017-05-21 21:44:00,1495403040.0,0
2017-05-21 21:45:00,1495403100.0,0
2017-05-21 21:46:00,1495403160.0,0
2017-05-21 21:47:00,1495403220.0,0
2017-05-21 21:48:00,1495403280.0,0
2017-05-21 21:49:00,1495403340.0,0
2017-05-21 21:50:00,1495403400.0,0
2017-05-21 21:51:00,1495403460.0,0
2017-05-21 21:52:00,1495403520.0,0
2017-05-21 21:53:00,1495403580.0,0
2017-05-21 21:54:00,1495403640.0,0
2017-05-21 21:55:00,1495403700.0,0
2017-05-21 21:56:00,1495403760.0,0
2017-05-21 21:57:00,1495403820.0,0
2017-05-21 21:58:00,1495403880.0,0
2017-05-21 21:59:00,1495403940.0,0
2017-05-21 22:00:00,1495404000.0,0
2017-05-21 22:01:00,1495404060.0,0
2017-05-21 22:02:00,1495404120.0,0
2017-05-21 22:03:00,1495404180.0,0
2017-05-21 22:04:00,1495404240.0,0
2017-05-21 22:05:00,1495404300.0,0
2017-05-21 22:06:00,1495404360.0,0
2017-05-21 22:07:00,1495404420.0,0
2017-05-21 22:08:00,1495404480.0,0
2017-05-21 22:09:00,1495404540.0,0
2017-05-21 22:10:00,1495404600.0,0
2017-05-21 22:11:00,1495404660.0,0
2017-05-21 22:12:00,1495404720.0,0
2017-05-21 22:13:00,1495404780.0,0
2017-05-21 22:14:00,1495404840.0,0
2017-05-21 22:15:00,1495404900.0,0
2017-05-21 22:16:00,1495404960.0,0
2017-05-21 22:17:00,1495405020.0,0
2017-05-21 22:18:00,1495405080.0,0
2017-05-21 22:19:00,1495405140.0,0
2017-05-21 22:20:00,1495405200.0,0
2017-05-21 22:21:00,1495405260.0,0
2017-05-21 22:22:00,1495405320.0,0
2017-05-21 22:23:00,1495405380.0,0
2017-05-21 22:24:00,1495405440.0,0
2017-05-21 22:25:00,1495405500.0,0
2017-05-21 22:26:00,1495405560.0,0
2017-05-21 22:27:00,1495405620.0,0
2017-05-21 22:28:00,1495405680.0,0
2017-05-21 22:29:00,1495405740.0,0
2017-05-21 22:30:00,1495405800.0,0
2017-05-21 22:31:00,1495405860.0,0
2017-05-21 22:32:00,1495405920.0,0
2017-05-21 22:33:00,1495405980.0,0
2017-05-21 22:34:00,1495406040.0,0
2017-05-21 22:35:00,1495406100.0,0
2017-05-21 22:36:00,1495406160.0,0
2017-05-21 22:37:00,1495406220.0,0
2017-05-21 22:38:00,1495406280.0,0
2017-05-21 22:39:00,1495406340.0,0
2017-05-21 22:40:00,1495406400.0,0
2017-05-21 22:41:00,1495406460.0,0
2017-05-21 22:42:00,1495406520.0,0
2017-05-21 22:43:00,1495406580.0,0
2017-05-21 22:44:00,1495406640.0,0
2017-05-21 22:45:00,1495406700.0,0
2017-05-21 22:46:00,1495406760.0,0
2017-05-21 22:47:00,1495406820.0,0
2017-05-21 22:48:00,1495406880.0,0
2017-05-21 22:49:00,1495406940.0,0
2017-05-21 22:50:00,1495407000.0,0
2017-05-21 22:51:00,1495407060.0,0
2017-05-21 22:52:00,1495407120.0,0
2017-05-21 22:53:00,1495407180.0,0
2017-05-21 22:54:00,1495407240.0,0
2017-05-21 22:55:00,1495407300.0,0
2017-05-21 22:56:00,1495407360.0,0
2017-05-21 22:57:00,1495407420.0,0
2017-05-21 22:58:00,1495407480.0,0
2017-05-21 22:59:00,1495407540.0,0
2017-05-21 23:00:00,1495407600.0,0
2017-05-21 23:01:00,1495407660.0,0
2017-05-21 23:02:00,1495407720.0,0
2017-05-21 23:03:00,1495407780.0,0
2017-05-21 23:04:00,1495407840.0,0
2017-05-21 23:05:00,1495407900.0,0
2017-05-21 23:06:00,1495407960.0,0
2017-05-21 23:07:00,1495408020.0,0
2017-05-21 23:08:00,1495408080.0,0
2017-05-21 23:09:00,1495408140.0,0
2017-05-21 23:10:00,1495408200.0,0
2017-05-21 23:11:00,1495408260.0,0
2017-05-21 23:12:00,1495408320.0,0
2017-05-21 23:13:00,1495408380.0,0
2017-05-21 23:14:00,1495408440.0,0
2017-05-21 23:15:00,1495408500.0,0
2017-05-21 23:16:00,1495408560.0,0
2017-05-21 23:17:00,1495408620.0,0
2017-05-21 23:18:00,1495408680.0,0
2017-05-21 23:19:00,1495408740.0,0
2017-05-21 23:20:00,1495408800.0,0
2017-05-21 23:21:00,1495408860.0,0
2017-05-21 23:22:00,1495408920.0,0
2017-05-21 23:23:00,1495408980.0,0
2017-05-21 23:24:00,1495409040.0,0
2017-05-21 23:25:00,1495409100.0,0
2017-05-21 23:26:00,1495409160.0,0
2017-05-21 23:27:00,1495409220.0,0
2017-05-21 23:28:00,1495409280.0,0
2017-05-21 23:29:00,1495409340.0,0
2017-05-21 23:30:00,1495409400.0,0
2017-05-21 23:31:00,1495409460.0,0
2017-05-21 23:32:00,1495409520.0,0
2017-05-21 23:33:00,1495409580.0,0
2017-05-21 23:34:00,1495409640.0,0
2017-05-21 23:35:00,1495409700.0,0
2017-05-21 23:36:00,1495409760.0,0
2017-05-21 23:37:00,1495409820.0,0
2017-05-21 23:38:00,1495409880.0,0
2017-05-21 23:39:00,1495409940.0,0
2017-05-21 23:40:00,1495410000.0,0
2017-05-21 23:41:00,1495410060.0,0
2017-05-21 23:42:00,1495410120.0,0
2017-05-21 23:43:00,1495410180.0,0
2017-05-21 23:44:00,1495410240.0,0
2017-05-21 23:45:00,1495410300.0,0
2017-05-21 23:46:00,1495410360.0,0
2017-05-21 23:47:00,1495410420.0,0
2017-05-21 23:48:00,1495410480.0,0
2017-05-21 23:49:00,1495410540.0,0
2017-05-21 23:50:00,1495410600.0,0
2017-05-21 23:51:00,1495410660.0,0
2017-05-21 23:52:00,1495410720.0,0
2017-05-21 23:53:00,1495410780.0,0
2017-05-21 23:54:00,1495410840.0,0
2017-05-21 23:55:00,1495410900.0,0
2017-05-21 23:56:00,1495410960.0,0
2017-05-21 23:57:00,1495411020.0,0
2017-05-21 23:58:00,1495411080.0,0
2017-05-21 23:59:00,1495411140.0,0
2017-05-22 00:00:00,1495411200.0,0
2017-05-22 00:01:00,1495411260.0,0
2017-05-22 00:02:00,1495411320.0,0
2017-05-22 00:03:00,1495411380.0,0
2017-05-22 00:04:00,1495411440.0,0
2017-05-22 00:05:00,1495411500.0,0
2017-05-22 00:06:00,1495411560.0,0
2017-05-22 00:07:00,1495411620.0,0
2017-05-22 00:08:00,1495411680.0,0
2017-05-22 00:09:00,1495411740.0,0
2017-05-22 00:10:00,1495411800.0,0
2017-05-22 00:11:00,1495411860.0,0
2017-05-22 00:12:00,1495411920.0,0
2017-05-22 00:13:00,1495411980.0,0
2017-05-22 00:14:00,1495412040.0,0
2017-05-22 00:15:00,1495412100.0,0
2017-05-22 00:16:00,1495412160.0,0
2017-05-22 00:17:00,1495412220.0,0
2017-05-22 00:18:00,1495412280.0,0
2017-05-22 00:19:00,1495412340.0,0
2017-05-22 00:20:00,1495412400.0,0
2017-05-22 00:21:00,1495412460.0,0
2017-05-22 00:22:00,1495412520.0,0
2017-05-22 00:23:00,1495412580.0,0
2017-05-22 00:24:00,1495412640.0,0
2017-05-22 00:25:00,1495412700.0,0
2017-05-22 00:26:00,1495412760.0,0
2017-05-22 00:27:00,1495412820.0,0
2017-05-22 00:28:00,1495412880.0,0
2017-05-22 00:29:00,1495412940.0,0
2017-05-22 00:30:00,1495413000.0,0
2017-05-22 00:31:00,1495413060.0,0
2017-05-22 00:32:00,1495413120.0,0
2017-05-22 00:33:00,1495413180.0,0
2017-05-22 00:34:00,1495413240.0,0
2017-05-22 00:35:00,1495413300.0,0
2017-05-22 00:36:00,1495413360.0,0
2017-05-22 00:37:00,1495413420.0,0
2017-05-22 00:38:00,1495413480.0,0
2017-05-22 00:39:00,1495413540.0,0
2017-05-22 00:40:00,1495413600.0,0
2017-05-22 00:41:00,1495413660.0,0
2017-05-22 00:42:00,1495413720.0,0
2017-05-22 00:43:00,1495413780.0,0
2017-05-22 00:44:00,1495413840.0,0
2017-05-22 00:45:00,1495413900.0,0
2017-05-22 00:46:00,1495413960.0,0
2017-05-22 00:47:00,1495414020.0,0
2017-05-22 00:48:00,1495414080.0,0
2017-05-22 00:49:00,1495414140.0,0
2017-05-22 00:50:00,1495414200.0,0
2017-05-22 00:51:00,1495414260.0,0
2017-05-22 00:52:00,1495414320.0,0
2017-05-22 00:53:00,1495414380.0,0
2017-05-22 00:54:00,1495414440.0,0
2017-05-22 00:55:00,1495414500.0,0
2017-05-22 00:56:00,1495414560.0,0
2017-05-22 00:57:00,1495414620.0,0
2017-05-22 00:58:00,1495414680.0,0
2017-05-22 00:59:00,1495414740.0,0
2017-05-22 01:00:00,1495414800.0,0
2017-05-22 01:01:00,1495414860.0,0
2017-05-22 01:02:00,1495414920.0,0
2017-05-22 01:03:00,1495414980.0,0
2017-05-22 01:04:00,1495415040.0,0
2017-05-22 01:05:00,1495415100.0,0
2017-05-22 01:06:00,1495415160.0,0
2017-05-22 01:07:00,1495415220.0,0
2017-05-22 01:08:00,1495415280.0,0
2017-05-22 01:09:00,1495415340.0,0
2017-05-22 01:10:00,1495415400.0,0
2017-05-22 01:11:00,1495415460.0,0
2017-05-22 01:12:00,1495415520.0,0
2017-05-22 01:13:00,1495415580.0,0
2017-05-22 01:14:00,1495415640.0,0
2017-05-22 01:15:00,1495415700.0,0
2017-05-22 01:16:00,1495415760.0,0
2017-05-22 01:17:00,1495415820.0,0
2017-05-22 01:18:00,1495415880.0,0
2017-05-22 01:19:00,1495415940.0,0
2017-05-22 01:20:00,1495416000.0,0
2017-05-22 01:21:00,1495416060.0,0
2017-05-22 01:22:00,1495416120.0,0
2017-05-22 01:23:00,1495416180.0,0
2017-05-22 01:24:00,1495416240.0,0
2017-05-22 01:25:00,1495416300.0,0
2017-05-22 01:26:00,1495416360.0,0
2017-05-22 01:27:00,1495416420.0,0
2017-05-22 01:28:00,1495416480.0,0
2017-05-22 01:29:00,1495416540.0,0
2017-05-22 01:30:00,1495416600.0,0
2017-05-22 01:31:00,1495416660.0,0
2017-05-22 01:32:00,1495416720.0,0
2017-05-22 01:33:00,1495416780.0,0
2017-05-22 01:34:00,1495416840.0,0
2017-05-22 01:35:00,1495416900.0,0
2017-05-22 01:36:00,1495416960.0,0
2017-05-22 01:37:00,1495417020.0,0
2017-05-22 01:38:00,1495417080.0,0
2017-05-22 01:39:00,1495417140.0,0
2017-05-22 01:40:00,1495417200.0,0
2017-05-22 01:41:00,1495417260.0,0
2017-05-22 01:42:00,1495417320.0,0
2017-05-22 01:43:00,1495417380.0,0
2017-05-22 01:44:00,1495417440.0,0
2017-05-22 01:45:00,1495417500.0,0
2017-05-22 01:46:00,1495417560.0,0
2017-05-22 01:47:00,1495417620.0,0
2017-05-22 01:48:00,1495417680.0,0
2017-05-22 01:49:00,1495417740.0,0
2017-05-22 01:50:00,1495417800.0,0
2017-05-22 01:51:00,1495417860.0,0
2017-05-22 01:52:00,1495417920.0,0
2017-05-22 01:53:00,1495417980.0,0
2017-05-22 01:54:00,1495418040.0,0
2017-05-22 01:55:00,1495418100.0,0
2017-05-22 01:56:00,1495418160.0,0
2017-05-22 01:57:00,1495418220.0,0
2017-05-22 01:58:00,1495418280.0,0
2017-05-22 01:59:00,1495418340.0,0
2017-05-22 02:00:00,1495418400.0,0
2017-05-22 02:01:00,1495418460.0,0
2017-05-22 02:02:00,1495418520.0,0
2017-05-22 02:03:00,1495418580.0,0
2017-05-22 02:04:00,1495418640.0,0
2017-05-22 02:05:00,1495418700.0,0
2017-05-22 02:06:00,1495418760.0,0
2017-05-22 02:07:00,1495418820.0,0
2017-05-22 02:08:00,1495418880.0,0
2017-05-22 02:09:00,1495418940.0,0
2017-05-22 02:10:00,1495419000.0,0
2017-05-22 02:11:00,1495419060.0,0
2017-05-22 02:12:00,1495419120.0,0
2017-05-22 02:13:00,1495419180.0,0
2017-05-22 02:14:00,1495419240.0,0
2017-05-22 02:15:00,1495419300.0,0
2017-05-22 02:16:00,1495419360.0,0
2017-05-22 02:17:00,1495419420.0,0
2017-05-22 02:18:00,1495419480.0,0
2017-05-22 02:19:00,1495419540.0,0
2017-05-22 02:20:00,1495419600.0,0
2017-05-22 02:21:00,1495419660.0,0
2017-05-22 02:22:00,1495419720.0,0
2017-05-22 02:23:00,1495419780.0,0
2017-05-22 02:24:00,1495419840.0,0
2017-05-22 02:25:00,1495419900.0,0
2017-05-22 02:26:00,1495419960.0,0
2017-05-22 02:27:00,1495420020.0,0
2017-05-22 02:28:00,1495420080.0,0
2017-05-22 02:29:00,1495420140.0,0
2017-05-22 02:30:00,1495420200.0,0
2017-05-22 02:31:00,1495420260.0,0
2017-05-22 02:32:00,1495420320.0,0
2017-05-22 02:33:00,1495420380.0,0
2017-05-22 02:34:00,1495420440.0,0
2017-05-22 02:35:00,1495420500.0,0
2017-05-22 02:36:00,1495420560.0,0
2017-05-22 02:37:00,1495420620.0,0
2017-05-22 02:38:00,1495420680.0,0
2017-05-22 02:39:00,1495420740.0,0
2017-05-22 02:40:00,1495420800.0,0
2017-05-22 02:41:00,1495420860.0,0
2017-05-22 02:42:00,1495420920.0,0
2017-05-22 02:43:00,1495420980.0,0
2017-05-22 02:44:00,1495421040.0,0
2017-05-22 02:45:00,1495421100.0,0
2017-05-22 02:46:00,1495421160.0,0
2017-05-22 02:47:00,1495421220.0,0
2017-05-22 02:48:00,1495421280.0,0
2017-05-22 02:49:00,1495421340.0,0
2017-05-22 02:50:00,1495421400.0,0
2017-05-22 02:51:00,1495421460.0,0
2017-05-22 02:52:00,1495421520.0,0
2017-05-22 02:53:00,1495421580.0,0
2017-05-22 02:54:00,1495421640.0,0
2017-05-22 02:55:00,1495421700.0,0
2017-05-22 02:56:00,1495421760.0,0
2017-05-22 02:57:00,1495421820.0,0
2017-05-22 02:58:00,1495421880.0,0
2017-05-22 02:59:00,1495421940.0,0
2017-05-22 03:00:00,1495422000.0,0
2017-05-22 03:01:00,1495422060.0,0
2017-05-22 03:02:00,1495422120.0,0
2017-05-22 03:03:00,1495422180.0,0
2017-05-22 03:04:00,1495422240.0,0
2017-05-22 03:05:00,1495422300.0,0
2017-05-22 03:06:00,1495422360.0,0
2017-05-22 03:07:00,1495422420.0,0
2017-05-22 03:08:00,1495422480.0,0
2017-05-22 03:09:00,1495422540.0,0
2017-05-22 03:10:00,1495422600.0,0
2017-05-22 03:11:00,1495422660.0,0
2017-05-22 03:12:00,1495422720.0,0
2017-05-22 03:13:00,1495422780.0,0
2017-05-22 03:14:00,1495422840.0,0
2017-05-22 03:15:00,1495422900.0,0
2017-05-22 03:16:00,1495422960.0,0
2017-05-22 03:17:00,1495423020.0,0
2017-05-22 03:18:00,1495423080.0,0
2017-05-22 03:19:00,1495423140.0,0
2017-05-22 03:20:00,1495423200.0,0
2017-05-22 03:21:00,1495423260.0,0
2017-05-22 03:22:00,1495423320.0,0
2017-05-22 03:23:00,1495423380.0,0
2017-05-22 03:24:00,1495423440.0,0
2017-05-22 03:25:00,1495423500.0,0
2017-05-22 03:26:00,1495423560.0,0
2017-05-22 03:27:00,1495423620.0,0
2017-05-22 03:28:00,1495423680.0,0
2017-05-22 03:29:00,1495423740.0,0
2017-05-22 03:30:00,1495423800.0,0
2017-05-22 03:31:00,1495423860.0,0
2017-05-22 03:32:00,1495423920.0,0
2017-05-22 03:33:00,1495423980.0,0
2017-05-22 03:34:00,1495424040.0,0
2017-05-22 03:35:00,1495424100.0,0
2017-05-22 03:36:00,1495424160.0,0
2017-05-22 03:37:00,1495424220.0,0
2017-05-22 03:38:00,1495424280.0,0
2017-05-22 03:39:00,1495424340.0,0
2017-05-22 03:40:00,1495424400.0,0
2017-05-22 03:41:00,1495424460.0,0
2017-05-22 03:42:00,1495424520.0,0
2017-05-22 03:43:00,1495424580.0,0
2017-05-22 03:44:00,1495424640.0,0
2017-05-22 03:45:00,1495424700.0,0
2017-05-22 03:46:00,1495424760.0,0
2017-05-22 03:47:00,1495424820.0,0
2017-05-22 03:48:00,1495424880.0,0
2017-05-22 03:49:00,1495424940.0,0
2017-05-22 03:50:00,1495425000.0,0
2017-05-22 03:51:00,1495425060.0,0
2017-05-22 03:52:00,1495425120.0,0
2017-05-22 03:53:00,1495425180.0,0
2017-05-22 03:54:00,1495425240.0,0
2017-05-22 03:55:00,1495425300.0,0
2017-05-22 03:56:00,1495425360.0,0
2017-05-22 03:57:00,1495425420.0,0
2017-05-22 03:58:00,1495425480.0,0
2017-05-22 03:59:00,1495425540.0,0
2017-05-22 04:00:00,1495425600.0,0
2017-05-22 04:01:00,1495425660.0,0
2017-05-22 04:02:00,1495425720.0,0
2017-05-22 04:03:00,1495425780.0,0
2017-05-22 04:04:00,1495425840.0,0
2017-05-22 04:05:00,1495425900.0,0
2017-05-22 04:06:00,1495425960.0,0
2017-05-22 04:07:00,1495426020.0,0
2017-05-22 04:08:00,1495426080.0,0
2017-05-22 04:09:00,1495426140.0,0
2017-05-22 04:10:00,1495426200.0,0
2017-05-22 04:11:00,1495426260.0,0
2017-05-22 04:12:00,1495426320.0,0
2017-05-22 04:13:00,1495426380.0,0
2017-05-22 04:14:00,1495426440.0,0
2017-05-22 04:15:00,1495426500.0,0
2017-05-22 04:16:00,1495426560.0,0
2017-05-22 04:17:00,1495426620.0,0
2017-05-22 04:18:00,1495426680.0,0
2017-05-22 04:19:00,1495426740.0,0
2017-05-22 04:20:00,1495426800.0,0
2017-05-22 04:21:00,1495426860.0,0
2017-05-22 04:22:00,1495426920.0,0
2017-05-22 04:23:00,1495426980.0,0
2017-05-22 04:24:00,1495427040.0,0
2017-05-22 04:25:00,1495427100.0,0
2017-05-22 04:26:00,1495427160.0,0
2017-05-22 04:27:00,1495427220.0,0
2017-05-22 04:28:00,1495427280.0,0
2017-05-22 04:29:00,1495427340.0,0
2017-05-22 04:30:00,1495427400.0,0
2017-05-22 04:31:00,1495427460.0,0
2017-05-22 04:32:00,1495427520.0,0
2017-05-22 04:33:00,1495427580.0,0
2017-05-22 04:34:00,1495427640.0,0
2017-05-22 04:35:00,1495427700.0,0
2017-05-22 04:36:00,1495427760.0,0
2017-05-22 04:37:00,1495427820.0,0
2017-05-22 04:38:00,1495427880.0,0
2017-05-22 04:39:00,1495427940.0,0
2017-05-22 04:40:00,1495428000.0,0
2017-05-22 04:41:00,1495428060.0,0
2017-05-22 04:42:00,1495428120.0,0
2017-05-22 04:43:00,1495428180.0,0
2017-05-22 04:44:00,1495428240.0,0
2017-05-22 04:45:00,1495428300.0,0
2017-05-22 04:46:00,1495428360.0,0
2017-05-22 04:47:00,1495428420.0,0
2017-05-22 04:48:00,1495428480.0,0
2017-05-22 04:49:00,1495428540.0,0
2017-05-22 04:50:00,1495428600.0,0
2017-05-22 04:51:00,1495428660.0,0
2017-05-22 04:52:00,1495428720.0,0
2017-05-22 04:53:00,1495428780.0,0
2017-05-22 04:54:00,1495428840.0,0
2017-05-22 04:55:00,1495428900.0,0
2017-05-22 04:56:00,1495428960.0,0
2017-05-22 04:57:00,1495429020.0,0
2017-05-22 04:58:00,1495429080.0,0
2017-05-22 04:59:00,1495429140.0,0
2017-05-22 05:00:00,1495429200.0,0
2017-05-22 05:01:00,1495429260.0,0
2017-05-22 05:02:00,1495429320.0,0
2017-05-22 05:03:00,1495429380.0,0
2017-05-22 05:04:00,1495429440.0,0
2017-05-22 05:05:00,1495429500.0,0
2017-05-22 05:06:00,1495429560.0,0
2017-05-22 05:07:00,1495429620.0,0
2017-05-22 05:08:00,1495429680.0,0
2017-05-22 05:09:00,1495429740.0,0
2017-05-22 05:10:00,1495429800.0,0
2017-05-22 05:11:00,1495429860.0,0
2017-05-22 05:12:00,1495429920.0,0
2017-05-22 05:13:00,1495429980.0,0
2017-05-22 05:14:00,1495430040.0,0
2017-05-22 05:15:00,1495430100.0,0
2017-05-22 05:16:00,1495430160.0,0
2017-05-22 05:17:00,1495430220.0,0
2017-05-22 05:18:00,1495430280.0,0
2017-05-22 05:19:00,1495430340.0,0
2017-05-22 05:20:00,1495430400.0,0
2017-05-22 05:21:00,1495430460.0,0
2017-05-22 05:22:00,1495430520.0,0
2017-05-22 05:23:00,1495430580.0,0
2017-05-22 05:24:00,1495430640.0,0
2017-05-22 05:25:00,1495430700.0,0
2017-05-22 05:26:00,1495430760.0,0
2017-05-22 05:27:00,1495430820.0,0
2017-05-22 05:28:00,1495430880.0,0
2017-05-22 05:29:00,1495430940.0,0
2017-05-22 05:30:00,1495431000.0,0
2017-05-22 05:31:00,1495431060.0,0
2017-05-22 05:32:00,1495431120.0,0
2017-05-22 05:33:00,1495431180.0,0
2017-05-22 05:34:00,1495431240.0,0
2017-05-22 05:35:00,1495431300.0,0
2017-05-22 05:36:00,1495431360.0,0
2017-05-22 05:37:00,1495431420.0,0
2017-05-22 05:38:00,1495431480.0,0
2017-05-22 05:39:00,1495431540.0,0
2017-05-22 05:40:00,1495431600.0,0
2017-05-22 05:41:00,1495431660.0,0
2017-05-22 05:42:00,1495431720.0,0
2017-05-22 05:43:00,1495431780.0,0
2017-05-22 05:44:00,1495431840.0,0
2017-05-22 05:45:00,1495431900.0,0
2017-05-22 05:46:00,1495431960.0,0
2017-05-22 05:47:00,1495432020.0,0
2017-05-22 05:48:00,1495432080.0,0
2017-05-22 05:49:00,1495432140.0,0
2017-05-22 05:50:00,1495432200.0,0
2017-05-22 05:51:00,1495432260.0,0
2017-05-22 05:52:00,1495432320.0,0
2017-05-22 05:53:00,1495432380.0,0
2017-05-22 05:54:00,1495432440.0,0
2017-05-22 05:55:00,1495432500.0,0
2017-05-22 05:56:00,1495432560.0,0
2017-05-22 05:57:00,1495432620.0,0
2017-05-22 05:58:00,1495432680.0,0
2017-05-22 05:59:00,1495432740.0,0
2017-05-22 06:00:00,1495432800.0,0
2017-05-22 06:01:00,1495432860.0,0
2017-05-22 06:02:00,1495432920.0,0
2017-05-22 06:03:00,1495432980.0,0
2017-05-22 06:04:00,1495433040.0,0
2017-05-22 06:05:00,1495433100.0,0
2017-05-22 06:06:00,1495433160.0,0
2017-05-22 06:07:00,1495433220.0,0
2017-05-22 06:08:00,1495433280.0,0
2017-05-22 06:09:00,1495433340.0,0
2017-05-22 06:10:00,1495433400.0,0
2017-05-22 06:11:00,1495433460.0,0
2017-05-22 06:12:00,1495433520.0,0
2017-05-22 06:13:00,1495433580.0,0
2017-05-22 06:14:00,1495433640.0,0
2017-05-22 06:15:00,1495433700.0,0
2017-05-22 06:16:00,1495433760.0,0
2017-05-22 06:17:00,1495433820.0,0
2017-05-22 06:18:00,1495433880.0,0
2017-05-22 06:19:00,1495433940.0,0
2017-05-22 06:20:00,1495434000.0,0
2017-05-22 06:21:00,1495434060.0,0
2017-05-22 06:22:00,1495434120.0,0
2017-05-22 06:23:00,1495434180.0,0
2017-05-22 06:24:00,1495434240.0,0
2017-05-22 06:25:00,1495434300.0,0
2017-05-22 06:26:00,1495434360.0,0
2017-05-22 06:27:00,1495434420.0,0
2017-05-22 06:28:00,1495434480.0,0
2017-05-22 06:29:00,1495434540.0,0
2017-05-22 06:30:00,1495434600.0,0
2017-05-22 06:31:00,1495434660.0,0
2017-05-22 06:32:00,1495434720.0,0
2017-05-22 06:33:00,1495434780.0,0
2017-05-22 06:34:00,1495434840.0,0
2017-05-22 06:35:00,1495434900.0,0
2017-05-22 06:36:00,1495434960.0,0
2017-05-22 06:37:00,1495435020.0,0
2017-05-22 06:38:00,1495435080.0,0
2017-05-22 06:39:00,1495435140.0,0
2017-05-22 06:40:00,1495435200.0,0
2017-05-22 06:41:00,1495435260.0,0
2017-05-22 06:42:00,1495435320.0,0
2017-05-22 06:43:00,1495435380.0,0
2017-05-22 06:44:00,1495435440.0,0
2017-05-22 06:45:00,1495435500.0,0
2017-05-22 06:46:00,1495435560.0,0
2017-05-22 06:47:00,1495435620.0,0
2017-05-22 06:48:00,1495435680.0,0
2017-05-22 06:49:00,1495435740.0,0
2017-05-22 06:50:00,1495435800.0,0
2017-05-22 06:51:00,1495435860.0,0
2017-05-22 06:52:00,1495435920.0,0
2017-05-22 06:53:00,1495435980.0,0
2017-05-22 06:54:00,1495436040.0,0
2017-05-22 06:55:00,1495436100.0,0
2017-05-22 06:56:00,1495436160.0,0
2017-05-22 06:57:00,1495436220.0,0
2017-05-22 06:58:00,1495436280.0,0
2017-05-22 06:59:00,1495436340.0,0
2017-05-22 07:00:00,1495436400.0,0
2017-05-22 07:01:00,1495436460.0,0
2017-05-22 07:02:00,1495436520.0,0
2017-05-22 07:03:00,1495436580.0,0
2017-05-22 07:04:00,1495436640.0,0
2017-05-22 07:05:00,1495436700.0,0
2017-05-22 07:06:00,1495436760.0,0
2017-05-22 07:07:00,1495436820.0,0
2017-05-22 07:08:00,1495436880.0,0
2017-05-22 07:09:00,1495436940.0,0
2017-05-22 07:10:00,1495437000.0,0
2017-05-22 07:11:00,1495437060.0,0
2017-05-22 07:12:00,1495437120.0,0
2017-05-22 07:13:00,1495437180.0,0
2017-05-22 07:14:00,1495437240.0,0
2017-05-22 07:15:00,1495437300.0,0
2017-05-22 07:16:00,1495437360.0,0
2017-05-22 07:17:00,1495437420.0,0
2017-05-22 07:18:00,1495437480.0,0
2017-05-22 07:19:00,1495437540.0,0
2017-05-22 07:20:00,1495437600.0,0
2017-05-22 07:21:00,1495437660.0,0
2017-05-22 07:22:00,1495437720.0,0
2017-05-22 07:23:00,1495437780.0,0
2017-05-22 07:24:00,1495437840.0,0
2017-05-22 07:25:00,1495437900.0,0
2017-05-22 07:26:00,1495437960.0,0
2017-05-22 07:27:00,1495438020.0,0
2017-05-22 07:28:00,1495438080.0,0
2017-05-22 07:29:00,1495438140.0,0
2017-05-22 07:30:00,1495438200.0,0
2017-05-22 07:31:00,1495438260.0,0
2017-05-22 07:32:00,1495438320.0,0
2017-05-22 07:33:00,1495438380.0,0
2017-05-22 07:34:00,1495438440.0,0
2017-05-22 07:35:00,1495438500.0,0
2017-05-22 07:36:00,1495438560.0,0
2017-05-22 07:37:00,1495438620.0,0
2017-05-22 07:38:00,1495438680.0,0
2017-05-22 07:39:00,1495438740.0,0
2017-05-22 07:40:00,1495438800.0,0
2017-05-22 07:41:00,1495438860.0,0
2017-05-22 07:42:00,1495438920.0,0
2017-05-22 07:43:00,1495438980.0,0
2017-05-22 07:44:00,1495439040.0,0
2017-05-22 07:45:00,1495439100.0,0
2017-05-22 07:46:00,1495439160.0,0
2017-05-22 07:47:00,1495439220.0,0
2017-05-22 07:48:00,1495439280.0,0
2017-05-22 07:49:00,1495439340.0,0
2017-05-22 07:50:00,1495439400.0,0
2017-05-22 07:51:00,1495439460.0,0
2017-05-22 07:52:00,1495439520.0,0
2017-05-22 07:53:00,1495439580.0,0
